0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,SalePrice,Cluster
2.8890981917599228,-4.8516529432153295,3.9604268534160707,-0.9130339121259564,-1.7560361445695656,1.8265985866075145,-0.5120944768427759,-0.6022231637567632,0.1225057343990608,-0.030743549139300993,0.9771284240931832,0.6336612250948905,-0.3540670821967016,-0.441266255344458,0.14305652380194042,0.2984710252999112,1.0104914487035193,-0.5335865137380921,-1.3432964674919876,0.17217125579018805,0.22078566339362538,-0.850034371187454,0.08732635956165102,-0.6560102911297505,0.19502589533177384,0.49429613444405157,0.02376703108716327,-0.4278584228949563,0.3999675043058848,-1.5815826484563023,0.294571682660895,-0.029540848050675996,-0.16276727068499622,-0.7777219144436839,-0.3169557749878716,1.2494562268154301,-0.9353540624499204,0.01657190257550362,-0.15357801746971364,-0.41547814622611673,0.16562413393432524,250000,2
8.702844594141641,-5.426058154272164,2.196536556300903,2.288244930673334,0.5647251657642963,-1.6107747352993356,1.80880465726295,-0.12836751110220493,-0.17962520214311614,-0.469773610691315,0.41158705273931195,-0.2497466677972137,-0.4105743220080784,0.28403037116004554,-1.6659341964077765,0.5422962807809973,0.5922935158383901,-0.08597494652691319,-0.6647655445113554,-0.6141837403003962,1.2230889589111529,-0.3997387910958836,-0.22081998999060484,-0.43377271185315597,0.3331238236376838,-0.0015236659354103898,0.5773096274236689,-0.5047697102357642,-0.28944719796027135,0.09793096615352108,0.5068294729555901,-1.232049832339613,0.015317720917905488,-0.48717123166558185,-0.8887230747710608,-0.10524172526104329,-0.031150523062308425,0.21595279702326878,-1.1329365637401103,0.38374081481095074,-0.38962507270740704,307000,2
3.774454727967597,-8.066067014319959,3.9938673531131057,-1.721732603108549,-0.7341727079797478,1.3757700223927296,2.4990277318145777,0.48284075346199334,1.7658758773434677,0.6084521873409624,0.201229251737496,1.1719228396645422,-1.871080713349451,-0.817938860666376,0.7836591083760784,0.1603934079631799,-1.2086701219138907,-0.28893402963100134,-0.5880518746666508,0.9712221367853164,0.05249580876952176,1.1912073719481624,-0.13749897551806073,-1.0889490232489851,-0.8936892107386344,0.13351325462383412,-0.4073963930225834,-1.3770805860403994,-0.16527126143774495,-0.048221386162792104,-0.16773642338696054,-0.9332363667252578,-0.3497733376389954,1.1609275108438848,-0.44614859024387915,-1.8220296169358456,0.31865234580461854,-0.37904319328229097,0.4287786652583325,-0.04162432205031442,-0.45926779465781087,345000,2
6.886228165597215,-4.1268354735908375,-3.1782503449115262,0.7940517243340045,-0.7457784655598806,-2.0132502475473264,1.008257157973763,-1.605274528380389,0.3680199665349608,0.9150533952776259,2.4255877238140133,0.2335905075303433,0.3316709601597201,-0.9516414694767725,-0.008032555663584679,-0.022083495015036907,-1.3277371270541884,-1.2636771638335924,0.45568645423241394,0.19792926845186262,0.8010707577044046,0.30190200304762077,0.5921211200142485,0.1833771950914991,-0.2778975070476283,-0.634202306362394,0.02445720425919916,1.2044694962908555,-0.7360254579823604,0.38259168992826276,0.3986133067549981,0.3358652194443461,1.9624874019501837,0.4219784641689381,-1.0945202715365054,0.9246838423566311,0.30650859897623933,0.5521858705071315,0.007488047216303244,-0.13785096209299258,-0.2040658188612538,159000,2
3.9337667810778436,-5.497232853983036,3.870004204697071,-3.989691708785949,1.0642774093664067,2.6011754268981404,-1.4378921988269353,-0.8610699818744992,2.2111556953452274,-0.7441713840516342,-0.07347497199493759,1.2291828563605285,-0.758643527101852,0.13643769668739186,-1.1427451488132097,-0.6682073077804306,0.3792782191010938,-1.4420633211552067,-1.5943643621157335,0.355929191613612,0.9249674368708777,0.02789372259935581,0.15650865132054084,-0.41167104943751315,0.4820640239760795,0.7718719956439508,-0.7027262832238064,0.17495236458277746,-0.09742562390339661,-0.037100169023886645,0.6449709299337079,-0.37962273200363444,-0.36490900322984376,-1.3040698443645624,0.16806979174553155,1.2193733411151708,-0.7728860878722051,-0.244421554351311,0.4202697609885204,0.19365193924890856,-0.4827195619329577,325300,2
3.7868885659654015,-5.223532502691015,2.325134710979651,-0.8755508531715843,3.8275773124718664,-0.06662435770209932,-1.9001237076928612,-1.1082950591962129,-0.06152923316030015,-1.2888561356461652,0.10053078855838615,-2.1724552286113177,0.39810124275400166,0.43076864392998365,-1.2160351001775613,-0.8059143122435836,-1.4654532388097166,-0.765667148946171,0.5161179921547463,-0.2779703040376824,-0.6596936700625294,-0.19640225414016038,0.40658213413519073,-0.10768163799265947,0.8814291698540472,0.3085805301016443,-0.35047673704258353,0.2068588570413964,0.32276542566411837,-0.5771967544346164,-0.5702117940519382,0.6967250725987518,-0.07650960691703225,0.9392634951260956,0.46934644825041805,1.491435346638076,-0.6392394758311474,0.8236147004835019,-0.2927129442790688,0.5573656483575178,-0.06009620616761798,256300,2
3.862262429232578,-4.9777900572580345,2.7775180928636893,1.8505773744768645,1.3271306444352349,-1.4985134051427895,1.5671482258924465,-0.08586652397243678,-0.4199490813307114,0.09377982369331839,0.771881894787295,-1.3354378906028355,-0.18059917957323993,-0.3904124841725093,-0.5478011271156569,0.09980068554880786,-1.5923083555339408,0.18149223468906467,0.958453152722112,-0.5022995500071548,0.05096020094409344,0.23781018936345968,-0.3008740645669501,0.06888967818315272,-0.536809189295047,-0.05515138002073055,0.937469958983848,0.030963752091004874,-0.0851253623388294,-0.7841932058862346,-0.5180791584541726,0.19317239011048276,-0.4807298113084173,1.0505019573690775,-0.5866102810107073,-0.12862387879757034,0.01651070069446639,0.8780501816099839,-0.8869678964068878,0.7236109024849684,-0.3403369809571412,306000,2
3.7272242143211214,-5.308822544426033,2.7399255220380874,-4.259396273660453,0.5298232028605521,0.48765756947958555,1.5914628800429078,0.40643175084346045,-0.6190432362746858,-0.12980549768655322,0.42812493055718503,0.4553520366297293,0.0025030746886129935,0.27557266228845856,-1.8555545082558604,0.07216678026317586,0.45831076790299174,-0.9137566066897044,-0.8070580740067781,-0.5892053349090117,1.278995684314634,0.3558132842108156,0.0566267661936967,-0.43162812399296324,0.872492507248737,0.6969901342820842,0.008784568664085057,0.18749951130251022,-1.0609028002499123,-0.873102440009118,1.1194973385046365,-1.1739578545486895,-0.4177360316141127,0.6079883927210213,-0.38924444320694696,0.050031008322604535,-0.5215764745651709,-0.06346350437454357,0.5316137931348406,0.34911287246858164,-0.8213903302968992,309000,2
9.957054402167541,-4.042378911944715,-2.6846561902491746,3.8669384820858057,-0.4382228978716225,0.41159954082159605,0.8396212919644929,0.8571025981062234,-1.6018626654745756,0.4260522184894648,-0.7095355789227128,-0.8728301448317745,-1.5240567490107695,0.962920086393096,-1.1987315159008751,0.8359961327014168,0.6900979848456302,-0.3234667828529594,0.22233168384189153,-0.3529375546397623,1.4557443673929946,0.00790969820675599,0.09189829226617645,1.2305970439406122,0.5498054351599065,0.4694714916613198,-0.1939697845541519,1.364258693256966,0.36888904318799876,0.7070985309374211,-0.7945810126581931,-0.12491549272268886,-0.5052653339986445,-0.5089959473178687,-0.4481143022670234,0.3324902857313867,-0.7099599926967072,0.9100593971551213,0.7151304243037037,0.6857242743067011,-0.22564700984106595,170000,2
8.559172677698088,-5.402432462900004,1.1592465349389733,0.8633508437071022,1.1204397825532437,-2.3241524078782962,-0.05290618428334276,0.03311259732677072,-0.7076764680337994,0.31822968852207284,2.406720639401083,-0.2140446781901152,1.2449215781085474,-0.3120043216372234,-1.0719254662010338,-0.7223634946949982,1.9226395917865626,-1.4505672668429546,-0.4597034333615885,-0.646974915639711,-0.11224620563912369,0.4357032938307237,-0.6074126743579543,1.1111095514883345,1.013705757670311,0.18741522897244112,0.41092045458006854,1.349940732119427,-0.6734790394520003,-0.5979932183090826,0.4595287306567645,0.03327368810101472,-0.5325939349349769,0.439244319699905,0.2873807762188491,0.9394288382950766,-0.19018369342675998,-0.25459226870190305,0.4275887982630593,-0.6136649908532743,0.8129185819431218,249700,2
